,Unnamed: 0,project,website,project_twitter,created_at,amount,center_x,center_y,color
393,1350.0,EIP-7265 Alliance - securing the future of ethereum,https://erc7265.io,valerio_eth,1699291820966.0,253.0,-9.0,-4.763139720814413,0.3326384761602708
394,1349.0,Adopt a tree,https://visionfarmers.wordpress.com,eliud_omutanyi,1699274018805.0,223.0,-9.0,-3.897114317029976,0.3196433009674611
395,1348.0,Web3event,https://web3event.org,Web3eventorg,1699272447455.0,1769.0,-9.0,-3.0310889132455365,0.5328699494292622
396,1347.0,DeSpace QF Stewards - Boost the Evolution of DeSpace QF Rounds!,https://despace-qf.com,,1699267292804.0,44.0,-9.0,-2.165063509461099,0.15254364436794748
397,1346.0,Blind dev community,https://denis-skripnik.name,denis_skripnik,1699260045106.0,65.0,-9.0,-1.299038105676658,0.192717771654718
398,1345.0,XFounders,https://x-founders.com,XFounders_camp,1699258536370.0,50.0,-9.0,-0.4330127018922205,0.16570516474894975
399,1344.0,Incentive for Purple to volunteer ETH Devconnect in Istanbul,https://www.notion.so/Purple-s-home-0d52bb935d7442f68493cf805d7a291e,ziyinlox,1699256412900.0,18.0,-9.0,0.43301270189221697,0.0605175790829579
400,1343.0,uniswap-python,https://github.com/uniswap-python/uniswap-python,uniswapPython,1699254797331.0,382.0,-9.0,1.299038105676658,0.37506054418400314
401,1342.0,MotusDAO,https://motusdao.org,MotusDAO,1699253528856.0,126.0,-9.0,2.1650635094610955,0.260865389548164
402,1341.0,OpenCann Network,https://opencann.net,opencann_,1699233455730.0,235.0,-9.0,3.031088913245533,0.3250397364555704
403,1340.0,Web3 Galaxy Brain 🌌🧠 ,https://web3galaxybrain.com,nnnnicholas,1699231656513.0,1800.0,-9.0,3.8971143170299705,0.5346585685989819
404,1339.0,Agent-Based Model of Heterogeneous Lunar Networks,https://github.com/philiplinden/clocss-abm,,1699230816541.0,62.0,-9.0,4.7631397208144115,0.18785268987148807
405,1338.0,HonorCode,https://github.com/HonorCodeDAO/honorcode,RecursiveStakes,1699230447789.0,127.0,-9.0,5.629165124598849,0.2616792942427633
406,1337.0,GreenPill Nigeria(Q4),https://bafkreig3fvhhfqbcorvegxuifhssxdqvmdxkxvyjt5bb7zibggbcvo4sdy.ipfs.dweb.link/,greenpillnaija,1699219810506.0,175.0,-9.0,6.4951905283832865,0.29468764520509366
407,1336.0, Joy's Kitchen - Food Rescue,https://joyskitchen.org,Joys_Kitchen,1699219093955.0,106.0,-9.0,7.3612159321677275,0.2430697687566107
408,1335.0,OpenZeppelin Contracts,https://openzeppelin.com/contracts,openzeppelin,1699213748696.0,942.0,-9.0,8.227241335952165,0.46798922420260775
409,1334.0,Ethereum Grants - Greek Language,https://crowdin.com/profile/mr_giorgos,norhorn,1699210204720.0,49.0,-9.0,9.093266739736602,0.1636251261724002
410,1333.0,ETHSafari-2024,https://ethsafari.xyz/,ETHSafari,1699195509304.0,376.0,-9.0,9.959292143521044,0.37343056173380723
411,1332.0,Yash Jagtap,https://linktr.ee/jagtapyash2512,0x_yasshhh_,1699193266894.0,32.0,-9.0,10.825317547305481,0.11975615528729916
412,1331.0,BÚAN_fund,https://mirror.xyz/buanfund.eth/,buan_fund,1699183999437.0,122.0,-9.0,11.691342951089919,0.25754386254329276
413,1330.0,Bankless Africa,https://banklessafrica.com,bankless_Africa,1699180273405.0,906.0,-9.0,12.55736835487436,0.46397735012809843
414,1329.0,"Mini Bridge: ""0"" rate Cross-L2 protocol  by Chaineye",https://minibridge.chaineye.tools/,Chaineye_tools,1699150250228.0,8101.0,-9.0,13.423393758658797,0.6895286925517979
415,1328.0,Oakchain,https://www.oakchain.io,oakchain_,1699135659728.0,52.0,-9.0,14.289419162443238,0.16974326692389274
416,1327.0,Atalis Network ,https://atalispro.com,Atalisnetwork,1699122724910.0,206.0,-9.0,15.155444566227672,0.31147915197924914
417,1326.0,Ecofrontiers: Crypto Natural Capital Aggregator,https://www.ecofrontiers.app/,ecofrontiers,1699114532164.0,422.0,-9.0,16.021469970012113,0.38531362688584114
418,1325.0,Support Anatoly to Attend Ethereum DevConnect in Istanbul,https://www.youtube.com/@anatcrypto,anatcrypto,1699113845907.0,15.0,-9.0,16.887495373796554,0.04174604190689164
419,1324.0,Ethereum Event Gardeners (EEG),https://ethevents.club,EthereumEG,1699110242202.0,102.0,-9.0,17.753520777580988,0.23910934173261367
420,1323.0,DeFi Africa - Web3 BUIDL Workshops,https://defiafrica.net,defiafrica,1699105906343.0,272.0,-8.25,-18.186533479473212,0.34009395984384655
421,1322.0,Saturn Moonlet,https://github.com/cronian-tech/saturn-moonlet,e1z4,1699094759729.0,83.0,-8.25,-17.320508075688775,0.21788629808084573
422,1321.0,DeSci Youths,https://twitter.com/DeSciYouths,DeSciYouths,1699083053447.0,82.0,-8.25,-16.454482671904334,0.21663830210133267
423,1320.0,Hamar Social Labs: Onboarding Grassroots NGOs on Web3 with Flexible Funding and Capacity Building Opportunities,https://www.hamrsocial.in,hamarsociallabs,1699081438127.0,50.0,-8.25,-15.588457268119896,0.16570516474894975
424,1319.0,Green Planet Conservation Initiative,https://gpci.com,greateddydon,1699067850747.0,152.0,-8.25,-14.722431864335459,0.28018024412065134
425,1318.0,Menopausey | Exploring How Web3 Technologies Can Support People Navigating Perimenopause,https://menopausey.com,hellomenopausey,1699053508565.0,74.0,-8.25,-13.85640646055102,0.20606919385598016
426,1317.0,Blockchain Accelerator Machine (BAM) - Version 2,https://platohedro.org/,platohedro,1699042438794.0,81.0,-8.25,-12.99038105676658,0.21537499290580336
427,1316.0,ZK DeCiv Tookit,https://holonym.id,0xholonym,1699039596377.0,130.0,-8.25,-12.124355652982143,0.2640831016637803
428,1315.0,Re-Public: Personal Data Utilities for Humans,https://re-public.io,republicdao,1699019336547.0,89.0,-8.25,-11.258330249197703,0.2250723585936218
429,1314.0,HiroyukiNaito ethereum.org Contribution,https://solidoak.tech/,hnaito_eth,1699017938167.0,113.0,-8.25,-10.392304845413264,0.24965382761561145
430,1313.0,João Criptonita.eth,https://joaokury.xyz,cripto_nita_,1699015634244.0,40.0,-8.25,-9.526279441628827,0.14273066001812443
431,1312.0,Jolly-Roger,https://jolly-roger.eth.limo,wighawag,1698961209599.0,353.0,-8.25,-8.660254037844387,0.3669317151802273
432,1311.0,Individual Contributions to Ethereum dot org documentation/content,https://freeborncharles.com/,charliecodes,1698954617051.0,39.0,-8.25,-7.794228634059948,0.1401239788217221
433,1310.0,Hypercerts Foundation,https://hypercerts.org,hypercerts,1698945940143.0,37055.0,-8.25,-6.9282032302755105,0.8460682807646489
434,1309.0,dSentra,https://dsentra.notion.site/Vision-and-Strategy-9f6eac8bfcab4c0694a6c2ed077acfd7,foundation_rai,1698939142832.0,2541.0,-8.25,-6.062177826491071,0.5701556458388181
435,1308.0,Olimpio Education,https://twitter.com/OlimpioCrypto,OlimpioCrypto,1698938937963.0,2661.0,-8.25,-5.196152422706634,0.574906588220279
436,1307.0,Ephemeris,https://ephprotocol.io,0xEPH,1698938655044.0,92.0,-8.25,-4.3301270189221945,0.22848565707056026
437,1306.0,Web3 GPT,https://w3gpt.ai,w3gpt_ai,1698936894097.0,947.0,-8.25,-3.4641016151377553,0.4685342673372927
438,1305.0,Andy,https://linktr.ee/ayyyeandy,ayyyeandy,1698934229738.0,397.0,-8.25,-2.598076211353318,0.37902605645274445
439,1304.0,Drew Security,https://drewsecurity.com,nft_dreww,1698929992791.0,477.0,-8.25,-1.7320508075688785,0.39792718257945614
440,1303.0,Support Sarem to Attend Ethereum Dev Con in Istanbul,https://github.com/saremeskandary/,Saremeskandary,1698928479938.0,16.0,-8.25,-0.866025403784441,0.04839082527823692
441,1302.0,Inbest Program,https://linktr.ee/inbest,inbestprogram,1698908413327.0,171.0,-8.25,0.0,0.29230699792537224
442,1301.0,AQKU Blockchain para Peru,https://aqku.pe/blockchainperu23/,aqku_pe,1698861006734.0,50.0,-8.25,0.8660254037844375,0.16570516474894975
443,1300.0,Moongate,https://moongate.id,0xmoongate,1698835575251.0,48.0,-8.25,1.732050807568875,0.16150219719419076
444,1299.0,web3-oasis,https://web3-oss.github.io,jugalrvaidya,1698828633134.0,108.0,-8.25,2.598076211353316,0.24499428100797402
445,1298.0,WaterUnity Network Alpha to Beta,https://WaterUnity.Life,,1698822978432.0,122.0,-8.25,3.4641016151377535,0.25754386254329276
446,1297.0,Fabio Anaya: Building a Strong Web3 Community,https://mirror.xyz/fabioanaya.eth,FabioAnaya_eth,1698822943447.0,52.0,-8.25,4.330127018922191,0.16974326692389274
447,1296.0,web3 Warri,https://www.meetup.com/web3-warri/,web3_warri,1698822379727.0,47.0,-8.25,5.1961524227066285,0.15933457170662063
448,1295.0,Arabic Web3 - Educational Hub,https://www.arabicweb3.com,Bisharadoteth,1698813787186.0,63.0,-8.25,6.0621778264910695,0.18950005953910176
449,1294.0,NacDB Distributed Database,https://github.com/vporton/NacDB,NacDB_Database,1698806121232.0,74.0,-8.25,6.928203230275507,0.20606919385598016
450,1293.0,Glosseta,https://www.glosseta.com,Glossetadotcom,1698785568024.0,55.0,-8.25,7.7942286340599445,0.1755181490987728
451,1292.0,Prison Pets - NFT Comic 18+,https://www.prisonpetsnft.com/,oasis_gang_,1698780040581.0,264.0,-8.25,8.660254037844386,0.3370203462929636
452,1291.0,"GreenPill Ottawa x Rooted LABs: Climate, Agriculture, Open Source Tooling  ",https://rootedlabs.org/,greenpillottawa,1698776662988.0,364.0,-8.25,9.526279441628823,0.3700910773890988
453,1290.0,Wildcards Protocol,https://wildcards.wtf,wildcardswtf,1698768165888.0,156.0,-8.25,10.39230484541326,0.2828546388398466
454,1289.0,DeBox,https://twitter.com/DeBox_Social,debox_social,1698758972320.0,725.0,-8.25,11.258330249197702,0.44103125163491924
455,1288.0,Trustalabs,https://www.trustalabs.ai/,trustalabs,1698746671033.0,18455.0,-8.25,12.124355652982139,0.7742992736585684
456,1287.0,Revoke All,https://www.revokeall.com,revokeall,1698739926802.0,850.0,-8.25,12.990381056766577,0.4574082993145594
457,1286.0,lazy-etherscan,https://github.com/woxjro/lazy-etherscan,woxjro,1698729971994.0,326.0,-8.25,13.856406460551014,0.35873924512463784
458,1285.0,GreenPill Network ,https://www.greenpill.party,greenpillnet,1698712849834.0,49.0,-8.25,14.722431864335455,0.1636251261724002
459,1284.0,Qortal,https://qortal.org,QuickMythril,1698699934688.0,508.0,-8.25,15.588457268119896,0.40440995426088777
460,1283.0,Revoke.cash,https://revoke.cash,RevokeCash,1698682864274.0,25995.0,-8.25,16.45448267190433,0.8095696195910183
461,1282.0,The Carbon Games,https://www.thecarbongames.com,thecarbongames,1698682768704.0,154.0,-8.25,17.32050807568877,0.28152612482409134
462,1281.0,The Aquapurge Project,https://aquapurge.org,aquapurgeweb3,1698658183745.0,191.0,-7.5,-17.75352077758099,0.3036952141749409
463,1280.0,Collabin ID: Learn And Plant - Web3 Climate Action,https://collabin.id,collabin_id,1698644281701.0,48.0,-7.5,-16.887495373796554,0.16150219719419076
464,1279.0,"Ama Earth Group - Earth Development Company ""Taking Climate Change into Our Own Hands"" 🔨",https://www.buymeacoffee.com/amaearth,amaearthgroup,1698620934419.0,67.0,-7.5,-16.021469970012117,0.19583796218341207
465,1278.0,MUC.xyz,https://muc.xyz,muc_xyz,1698612636030.0,54.0,-7.5,-15.155444566227677,0.1736289509989118
466,1277.0,Borderless  Web3 Tech Clubs in Campuses,https://borderless.cryptosmartnow.io/,_karlagod,1698607084359.0,106.0,-7.5,-14.289419162443238,0.2430697687566107
467,1276.0,Helpers Social Development Foundation: Teaching web3 & digital skills while supporting vulnerable children to go to school,https://www.helpersfoundation.org/,helperssocial,1698596323603.0,265.0,-7.5,-13.4233937586588,0.33740960349649823
468,1275.0,tokensight,https://tokensight.xyz,tokensightxyz,1698511313642.0,261.0,-7.5,-12.557368354874361,0.3358436659689274
469,1274.0,Kingfisher's Media℠,https://willt.rocks/kingfisher'smedia℠,KMLLCW3,1698428580081.0,73.0,-7.5,-11.691342951089922,0.20466837758465847
470,1273.0,Fork Forest,https://forest.forkdaogov.xyz,forkforest,1698367394125.0,186.0,-7.5,-10.825317547305485,0.30096406178744195
471,1272.0,Valucop Dev Africa,https://valucopglobal.com/valucopdevafrica/,valuverse,1698095027517.0,76.0,-7.5,-9.959292143521045,0.2088149141115891
472,1271.0,Greenpill Brazil,https://nftstorage.link/ipfs/bafybeif6utkm5qwbyrosu2tq74svywvsahuzyj55jntcmv7xpsibh4k6mu/,greenpillbrasil,1697727046392.0,73.0,-7.5,-9.093266739736606,0.20466837758465847
473,1270.0,GreenPill Kenya,https://docs.google.com/document/d/1xKwYWYESslzix2ku-67uEzpfhVo0Yvs3xH201PY_yPE/edit,Greenpillkenya,1697720999452.0,48.0,-7.5,-8.227241335952169,0.16150219719419076
474,1269.0,GreenPill Nigeria,https://nftstorage.link/ipfs/bafkreig3fvhhfqbcorvegxuifhssxdqvmdxkxvyjt5bb7zibggbcvo4sdy,greenpillnaija,1697687648143.0,60.0,-7.5,-7.361215932167729,0.18447670192501608
475,1268.0,GreenPill Mexico,https://nftstorage.link/ipfs/bafkreibozhsqsvktz62vftpmhv7c42s6qflc7g6q3dxvx2bjuwopwg4byu,GreenPillMexico,1697667368894.0,149.0,-7.5,-6.495190528383292,0.2781278490958037
476,1267.0,GreenPill Japan,https://nftstorage.link/ipfs/bafybeiaer3h5jdeit2r6b5sjx65fl4edvtehxtcqpvnikni4rnai5x5vxq,greenpill_japan,1697623191526.0,213.0,-7.5,-5.6291651245988525,0.31491960981367334
477,1266.0,GreenPill LA,https://nftstorage.link/ipfs/bafybeic2vqo4f3eadvicfaq36pcvlvyue4peah2yesk2wmt4tdfavtn2ve,greenpill_LA,1697569986152.0,103.0,-7.5,-4.763139720814413,0.2401138219701869
478,1265.0,GreenPill Turkiye,https://ipfs.io/ipfs/bafkreicpyqzxkvmeggtfukj7xyz3odx3xfq3v5o5iymjok4b6xbklhylji,GreenPillTR,1697468370539.0,105.0,-7.5,-3.897114317029976,0.24209385237209777
479,1264.0,KaliBerger,https://github.com/kalidao/kali-berger,audsssy,1697422949521.0,100.0,-7.5,-3.0310889132455365,0.237070494758012
480,1263.0,Stickerbloc,https://stickerbloc.com,stickerbloc,1697402785920.0,168.0,-7.5,-2.165063509461099,0.29048467765033464
481,1262.0,Modern Protocols of the City,https://pdxdao.xyz,pdxdao,1697397834700.0,158.0,-7.5,-1.299038105676658,0.2841662286494824
482,1261.0,QFIRL: A Community Quadratic Funding Event,https://pdxdao.xyz,pdxdao,1697350140684.0,127.0,-7.5,-0.4330127018922205,0.2616792942427633
483,1260.0,Retroactive Funding for the General Forum on Ethereum Localism,https://pdxdao.xyz/localism/,pdxdao,1697327709276.0,310.0,-7.5,0.43301270189221697,0.3535578546204378
484,1259.0,web3 Super Debate,https://www.superdebate.org,,1697311295842.0,43.0,-7.5,1.299038105676658,0.1501766801778463
485,1258.0,^H PDX HACKERSPACE,https://pdxhackerspace.org,ctrlhpdx,1697290153488.0,277.0,-7.5,2.1650635094610955,0.34196939253053177
486,1257.0,GitDonors by @apoorvlathey,https://gitdonors.apoorv.xyz,apoorvlathey,1697276185506.0,111.0,-7.5,3.031088913245533,0.24781523576287182
487,1256.0,Gitcoin Regenergy,https://twitter.com/syntropicregen,syntropicregen,1697148829609.0,220.0,-7.5,3.8971143170299705,0.31824880911689724
488,1255.0,BakufuWorldwideVolunteer,https://twitter.com/NinjaBakufu,ninjabakufu,1697124077066.0,15.0,-7.5,4.7631397208144115,0.04174604190689164
489,1254.0,0xflypeztic,https://twitter.com/0xflypeztic,0xflypeztic,1697053086587.0,62.0,-7.5,5.629165124598849,0.18785268987148807
490,1253.0,César Garcia,https://cesar.com,Cesar_Ges,1697050834979.0,26.0,-7.5,6.4951905283832865,0.0983779369148305
491,1252.0,Ygg Anderson builds Alloha: Tunable QF Framework,https://github.com/commonsBuild/alloha/tree/ygg,ygg_anderson,1697049683486.0,155.0,-7.5,7.3612159321677275,0.2821925246113756
492,1251.0,Juan Volunteer Instanbul,https://juanjosegiraldo.com,juanjgiraldoc,1697044563962.0,278.0,-7.5,8.227241335952165,0.3423404142210308
493,1250.0,ManuelOlariu,https://www.manuelolariu.com,ManuelOlariu,1696964001411.0,115.0,-7.5,9.093266739736602,0.2514601618013856
494,1249.0,Mercedes Rodriguez 🦄,https://www.linkedin.com/in/mecherodsim/,mecherodsim,1696958484081.0,459.0,-7.5,9.959292143521044,0.3939667555554591
495,1248.0,Cori's work running Gitcoin onboarding events & webinars,https://twitter.com/CorinnaSchlicht,CorinnaSchlicht,1696901857064.0,247.0,-7.5,10.825317547305481,0.3301673557572449
496,1247.0,Humpty Calderon,https://twitter.com/thedatadood,thedatadood,1696895673389.0,225.0,-7.5,11.691342951089919,0.32056257857179526
497,1246.0,Kris' work as Citizens Round Operator,https://twitter.com/krrisis,krrisis,1696887026886.0,367.0,-7.5,12.55736835487436,0.3709361579833142
498,1245.0,Jimi ,https://twitter.com/JimiCohen,jimicohen,1696879979909.0,212.0,-7.5,13.423393758658797,0.3144350987656729
499,1244.0,Help CryptoReuMD from Nacion Bankless,https://nacionbankless.substack.com/,cryptoreumd,1696853222872.0,179.0,-7.5,14.289419162443238,0.29701448791347823
500,1243.0,Paul Burg of Phangan Chronicle,https://linktr.ee/paul_burg,paulburg_,1696828246454.0,273.0,-7.5,15.155444566227672,0.34047178928692823
501,1242.0,Gitcoin grants tracker & recommender ,https://curiosi3.com,sandraupgrade,1696822760824.0,173.0,-7.5,16.021469970012113,0.2935042022019723
502,1241.0,Mathilde Everaere Bringing Indigenous Voices in Gitcoin,https://linktr.ee/mycelia,maah_uni_,1696815012496.0,229.0,-7.5,16.887495373796554,0.3223768705878171
503,1240.0,Ivan Molto builds Dune dashboards and SpritePG,https://www.ivanmolto.com,ivanmolto,1696813391214.0,221.0,-7.5,17.753520777580988,0.3187157414713779
504,1239.0,Eugene Leventhal Instigating the Grants Report Work,https://docs.google.com/document/d/1CFD6ztSh2ggJSO-U3uEea92UVB1cRbvBlA1tfPxLKi8/edit?usp=sharing,,1696801230303.0,176.0,-6.75,-18.186533479473212,0.295274304386072
505,1238.0,Luciano DeAngelo - Scaling bottom up funding for public goods,https://fundpg.xyz,LucianoDeAngeIo,1696796772492.0,153.0,-6.75,-17.320508075688775,0.2808553836395053
506,1237.0,Astro Hsu（許明恩）,https://blocktrend.substack.com/about,astro_hsu,1696775434820.0,1614.0,-6.75,-16.454482671904334,0.5234287823265826
507,1236.0,Frisco d'Anconia,https://twitter.com/CryptoTraveler1,CryptoTraveler1,1696764616942.0,117.0,-6.75,-15.588457268119896,0.25323535073767595
508,1235.0,Volunteer Lead @DevConnect,https://www.linkedin.com/in/esther-lavender-88b9551a2?utm_source=share&utm_campaign=share_via&utm_content=profile&utm_medium=android_app,lavenderesther1,1696755445716.0,68.0,-6.75,-14.722431864335459,0.1973632998257221
509,1234.0,KarlaGod (Raising Developers to build on PGN),https://borderless.cryptosmartnow.io/,_karlagod,1696726524388.0,145.0,-6.75,-13.85640646055102,0.2753260868859695
510,1233.0,Danny Thomx,https://www.x.com/dannithomx,dannithomx,1696720951171.0,121.0,-6.75,-12.99038105676658,0.2566964634576581
511,1232.0,Freddy Chambi ,https://beta.talentprotocol.com/u/freddy,0xfchambi,1696714243757.0,63.0,-6.75,-12.124355652982143,0.18950005953910176
512,1231.0,Mo Builds Analytic Dashboards For Gitcoin Citizens,https://flipsidecrypto.xyz/MoDeFi/gitcoin-citizens-1-U-mR0F,Mo_DeFi,1696697907961.0,231.0,-6.75,-11.258330249197703,0.323272166730983
513,1230.0,Decentralized CEO(ind),https://twitter.com/izzylawrence11,izzylawrence11,1696621001914.0,105.0,-6.75,-10.392304845413264,0.24209385237209777
514,1229.0,Ursa,https://ursas-web3-localizations.gitbook.io/gitcoin-passport/,,1696610278895.0,101.0,-6.75,-9.526279441628827,0.2380949649786974
515,1228.0,Phillip Reidy,https://twitter.com/ReidyPhillip,Reidyphillip,1696604352395.0,64.0,-6.75,-8.660254037844387,0.19112148529636136
516,1227.0,Elmusfier 4 Gitcoin Contributor,https://t.co/9Lu6xVDrdG,Eretraya-7,1696517145325.0,37.0,-6.75,-7.794228634059948,0.13470386384691793
517,1226.0,Community-Centric Project Support @ Gitcoin Citizen Round,https://www.linkedin.com/in/esther-lavender-88b9551a2?utm_source=share&utm_campaign=share_via&utm_content=profile&utm_medium=android_app,lavenderesther1,1696448055541.0,69.0,-6.75,-6.9282032302755105,0.1988663689683896
518,1225.0,ReFi Phangan,https://x.com/refiphangan,refiphangan,1696429699830.0,309.0,-6.75,-6.062177826491071,0.3532251938861408
519,1224.0,Customized DeFi Dashboards,https://www.google.com,meglister,1696350185749.0,17.0,-6.75,-5.196152422706634,0.054632639807597604
520,1223.0,Multi-chain Integration,https://ok.com,,1696350082668.0,14.0,-6.75,-4.3301270189221945,0.034642645716256304
521,1222.0,Wizard Bridge EVM,https://testnet-wizardbridgeevm.web.app,wizardbridgeevm,1696270142268.0,2065.0,-6.75,-3.4641016151377553,0.5487992429993679
522,1221.0,The Blockchain Socialist,https://theblockchainsocialist.com,tbsocialist,1696256751831.0,283.0,-6.75,-2.598076211353318,0.34417572855271417
523,1220.0,Breadchain Cooperative,https://breadchain.xyz,breadchain_,1696248403529.0,564.0,-6.75,-1.7320508075688785,0.4151766036406989
524,1219.0,Gitcoin Grants Data Portal,https://github.com/davidgasquez/gitcoin-grants-data-portal,davidgasquez,1696239037350.0,1897.0,-6.75,-0.866025403784441,0.5400625492258392
525,1218.0,Givvie,https://taikai.network/ethsafari/hackathons/ethsafari/projects/clmjre8xb049zui01vit8c7r9/idea,givviedapp,1696019791552.0,20.0,-6.75,0.0,0.07136533000906224
526,1217.0,InBest Program,https://linktr.ee/inbest,InBestProgram,1695999993405.0,617.0,-6.75,0.8660254037844375,0.42442378959528926
527,1216.0,The Rollup,https://therollup.co,therollupco,1695995843860.0,2725.0,-6.75,1.732050807568875,0.5773535426397549
528,1215.0,GITCOIN DIGEST,https://gov.gitcoin.co/u/gaoa97/activity,gaoa97,1695965044261.0,460.0,-6.75,2.598076211353316,0.39419082181951
529,1214.0,bestape | Kyle M. Smith,https://besta.pe,bestape,1695949986103.0,156.0,-6.75,3.4641016151377535,0.2828546388398466
530,1213.0,@muguika Building Web3+ReFi Communities in Costa Rica,https://linktr.ee/satisfiedvagabonds,muguika,1695936362665.0,124.0,-6.75,4.330127018922191,0.2592180198805503
531,1212.0,gray_csv,https://twitter.com/gray_csv,gray_csv,1695926387179.0,294.0,-6.75,5.1961524227066285,0.34810182809741624
532,1211.0,DeFi Teddy  ,https://twitter.com/DeFiTeddy2020,defiteddy2020,1695906292125.0,220.0,-6.75,6.0621778264910695,0.31824880911689724
533,1210.0,shaanpatel.eth,https://twitter.com/epistetechnic,epistetechnic,1695890748639.0,129.0,-6.75,6.928203230275507,0.26328805209380013
534,1209.0,Joel Miller -- Next Gen QF,https://gov.gitcoin.co/u/joel_m/activity,CS_synthesist,1695855459292.0,285.0,-6.75,7.7942286340599445,0.3449007907583682
535,1208.0,Osmium,https://github.com/astrodevs-labs/osmium,osmiumtoolchain,1695835582253.0,490.0,-6.75,8.660254037844386,0.4006956209304122
536,1207.0,Donny_Jerri_WeTRYBEtter,https://Jerri.wtf,jerri_nft,1695831302708.0,93.0,-6.75,9.526279441628823,0.22959873177837967
537,1206.0,stateborn - hybrid off-chain + on-chain DAO protocol,https://stateborn.org,stateborn,1695812040373.0,41.0,-6.75,10.39230484541326,0.1452729720922704
538,1205.0,Flowscience,https://flowscience.art,flow_science,1695787900098.0,124.0,-6.75,11.258330249197702,0.2592180198805503
539,1204.0,fcarva Community Support,https://mirror.xyz/fcarva.eth,fcarva_eth,1695773137960.0,92.0,-6.75,12.124355652982139,0.22848565707056026
540,1203.0,thinkDecade,https://banklessafrica.com,thinkDecade,1695770219429.0,494.0,-6.75,12.990381056766577,0.40153268576630713
541,1202.0,Sejal Rekhan,https://greenpill.network/,sejal_rekhan,1695766345838.0,235.0,-6.75,13.856406460551014,0.3250397364555704
542,1201.0,Monty Merlin - ReFi Local Nodes & Gitcoin CoordiNATION Games,https://www.refidao.com/Gitcoin-CoordiNATION,montymerlin,1695766166181.0,232.0,-6.75,14.722431864335455,0.32371691216420645
543,1200.0,Effective coordination of multicultural bDAO teams,https://www.banklessimn.com,anaphant0024,1695764414515.0,96.0,-6.75,15.588457268119896,0.232867527203253
544,1199.0,Support Anna's Work / ReFi DAO Local Node Cohort & Gitcoin Communication,https://twitter.com/kaicanna,kaicanna,1695762818374.0,254.0,-6.75,16.45448267190433,0.33304462425182557
545,1198.0,Stef's contributions to better understand grantees,https://github.com/OpenDataforWeb3,,1695759529700.0,203.0,-6.75,17.32050807568877,0.30996873260222585
546,1197.0,Guil is onboarding and creating content for Gitcoin,https://twitter.com/guil_is,guil_is,1695755720158.0,183.0,-6.0,-17.75352077758099,0.2992899044501843
547,1196.0,QuickMythril,https://qortal.link/website/QuickMythril,QuickMythril,1695754731594.0,317.0,-6.0,-16.887495373796554,0.3558568619550589
548,1195.0,GrantsScope - Grantee Discovery Using LLMs,https://grantsscope.xyz/,rohitmalekar,1695727303952.0,280.0,-6.0,-16.021469970012117,0.3430784704833306
549,1194.0,Humberto Besso,https://twitter.com/humbertobesso,HumbertoBesso,1695701828644.0,350.0,-6.0,-15.155444566227677,0.36605297521415586
550,1193.0,DistributedDodge Data Delve,https://gov.gitcoin.co/u/DistributedDoge,DistributedDoge,1695699577003.0,124.0,-6.0,-14.289419162443238,0.2592180198805503
551,1192.0,Greenpilling NYC,https://x.com/greenpillnyc?s=21&t=JHqh2CF9dbvuJa4_0sq7fg,greenpillnyc,1695616166301.0,23.0,-6.0,-13.4233937586588,0.08575499705243578
552,1191.0,Memes for Gitcoin,https://www.youtube.com/@Mckenneddy/videos,_McKennedy_,1695600466194.0,352.0,-6.0,-12.557368354874361,0.36663963439513425
553,1190.0,IGLI,https://twitter.com/fractal_visions,iglivision,1695597148630.0,128.0,-6.0,-11.691342951089922,0.2624868153054236
554,1189.0,SunnyDao ,https://linktr.ee/sunnydao,aksani61999179,1695493996780.0,201.0,-6.0,-10.825317547305485,0.308949334099366
555,1188.0,Inverter Network,https://www.inverter.network/,inverternetwork,1695489881485.0,154.0,-6.0,-9.959292143521045,0.28152612482409134
556,1187.0,Happinesspill Here,https://twitter.com/backtoweb3,fine_dao,1695473647710.0,66.0,-6.0,-9.093266739736606,0.19428968627483914
557,1186.0,Rod Mamin,https://x.com/_Difint_,_Difint_,1695461343641.0,322.0,-6.0,-8.227241335952169,0.3574681375267041
558,1185.0,esthadolphin.eth ,https://twitter.com/esthadolphin,esthadolphin,1695457382447.0,111.0,-6.0,-7.361215932167729,0.24781523576287182
559,1184.0,Keith Comito: Building in Public and Bringing Gitcoin to the Masses!,https://twitter.com/keithcomito,keithcomito,1695448932740.0,267.0,-6.0,-6.495190528383292,0.3381837305095757
560,1183.0,solidity-analyzer,https://github.com/parmanuxyz/solidity-analyzer,meetmangukiya98,1695447913922.0,90.0,-6.0,-5.6291651245988525,0.2262227438319077
561,1182.0,Tim's Gitcoin Feedback,https://twitter.com/timdaub/status/1694725658449227812,timdaub,1695376870893.0,62.0,-6.0,-4.763139720814413,0.18785268987148807
562,1181.0,raybankless,https://www.linkedin.com/in/raybankless/,raybankless,1695330212471.0,182.0,-6.0,-3.897114317029976,0.29872574738003654
563,1180.0,Poupou - Sybil Slayer,https://github.com/poupou-web3,PoupouWeb3,1695298101341.0,353.0,-6.0,-3.0310889132455365,0.3669317151802273
564,1179.0,Blocknative,https://blocknative.com,blocknative,1695242349779.0,157.0,-6.0,-2.165063509461099,0.2835125222775916
